"standardised_predator_length" "si_prey_length"
"28193" 27 3.5
"28194" 27 3.5
"28195" 27 3.5
"28196" 27 3.5
"28197" 27 3.5
"28198" 27 3.5
"28199" 27 3.5
"28200" 28 3.5
"28201" 28.5 5
"28202" 23 10
"28203" 23 10
"28204" 33 10
"28205" 35 13
"28206" 38 13
"28207" 26 4
"28208" 31 14
"28209" 39 14
"28210" 41 18
"28211" 42 15
"28212" 42 19
"28213" 46 24
"28214" 46 14
"28215" 46 8
"28216" 47 7
"28217" 47 8
"28218" 47 10
"28219" 47 11
"28220" 48 20
"28221" 49 7
"28222" 50 11
"28223" 50 22
"28224" 51 20
"28225" 51 20
"28226" 52 11
"28227" 52 10
"28228" 53 19
"28229" 53 21
"28230" 53 21
"28231" 53 22
"28232" 54 18
"28233" 54 21
"28234" 55 21
"28235" 56 19
"28236" 56 10
"28237" 56 12
"28238" 56 15
"28239" 57 14
"28240" 57 18
"28241" 57 21
"28242" 57 21
"28243" 57 24
"28244" 59 21
"28245" 61 19
"28246" 61 25
"28247" 63 13
"28248" 63 13
"28249" 67 17
"28250" 69 10
"28251" 71 14
"28252" 71 16
"28253" 72 8
"28254" 72 25
"28255" 72 26
"28256" 72 27
"28257" 73 11
"28258" 73 16
"28259" 73 19
"28260" 74 17
"28261" 74 17
"28262" 74 21
"28263" 74 21
"28264" 74 24
"28265" 75 10
"28266" 75 20
"28267" 75 23
"28268" 75 26
"28269" 75 26
"28270" 75 27
"28271" 76 15
"28272" 77 24
"28273" 77 26
"28274" 77 27
"28275" 81 11
"28276" 81 15
"28277" 81 15
"28278" 91 30
"28279" 94 26
"28280" 94 28
"28281" 94 32
"28282" 94 32
"28283" 94 32
"28284" 100 20
"28285" 100 27
"28286" 100 28
"28287" 100 31
"28288" 100 33
"28289" 106 20
"28290" 106 24
"28291" 79 12
"28292" 38 5
"28293" 15 3
"28294" 15 5
"28295" 16 3
"28296" 16 3
"28297" 16 2
"28298" 17 3
"28299" 17 3
"28300" 18 4
"28301" 18 2
"28302" 18 2
"28303" 18 2
"28304" 18 2
"28305" 18 2
"28306" 18 2
"28307" 18 3
"28308" 18 3
"28309" 18 3
"28310" 18 3
"28311" 18 3
"28312" 18 3
"28313" 18 3
"28314" 18 3
"28315" 19 5
"28316" 19 7
"28317" 19 3
"28318" 19 2
"28319" 19 3
"28320" 19 8
"28321" 19 2
"28322" 19 2
"28323" 19 2
"28324" 19 2
"28325" 19 2
"28326" 19 3
"28327" 20 4
"28328" 20 4
"28329" 21 6
"28330" 22 3
"28331" 22 6
"28332" 22 3
"28333" 22 7
"28334" 22 9
"28335" 22 7
"28336" 22 8
"28337" 23 4
"28338" 23 2
"28339" 23 2
"28340" 23 5
"28341" 23 3
"28342" 23 3
"28343" 23 6
"28344" 24 3
"28345" 24 2
"28346" 24 6
"28347" 24 9
"28348" 25 4
"28349" 25 5
"28350" 26 8
"28351" 26 10
"28352" 26 7
"28353" 26 9
"28354" 26 4
"28355" 26 2
"28356" 26 2
"28357" 26 2
"28358" 26 2
"28359" 26 2
"28360" 26 2
"28361" 26 2
"28362" 26 2
"28363" 26 2
"28364" 26 2
"28365" 26 2
"28366" 26 2
"28367" 26 2
"28368" 26 2
"28369" 26 3
"28370" 26 3
"28371" 26 3
"28372" 26 3
"28373" 26 3
"28374" 26 10
"28375" 26 4
"28376" 26 8
"28377" 26 3
"28378" 26 5
"28379" 26 10
"28380" 26 12
"28381" 26 3
"28382" 26 10
"28383" 26 12
"28384" 26 3
"28385" 27 12
"28386" 27 9
"28387" 27 2
"28388" 27 2
"28389" 27 2
"28390" 27 2
"28391" 27 3
"28392" 27 3
"28393" 27 3
"28394" 27 3
"28395" 27 3
"28396" 27 3
"28397" 27 2
"28398" 27 2
"28399" 27 3
"28400" 27 3
"28401" 27 3
"28402" 27 10
"28403" 27 17
"28404" 27 9
"28405" 27 9
"28406" 27 11
"28407" 27 11
"28408" 27 11
"28409" 27 9
"28410" 27 9
"28411" 27 11
"28412" 27 11
"28413" 27 11
"28414" 28 10
"28415" 28 12
"28416" 28 4
"28417" 28 3
"28418" 28 6
"28419" 28 4
"28420" 28 5
"28421" 28 9
"28422" 28 9
"28423" 29 4
"28424" 29 10
"28425" 29 9
"28426" 29 3
"28427" 29 5
"28428" 29 4
"28429" 29 11
"28430" 29 11
"28431" 29 5
"28432" 29 11
"28433" 29 11
"28434" 29 5
"28435" 30 3
"28436" 30 10
"28437" 30 4
"28438" 30 5
"28439" 30 2
"28440" 30 9
"28441" 30 9
"28442" 30 9
"28443" 30 10
"28444" 30 11
"28445" 30 9
"28446" 30 9
"28447" 30 10
"28448" 30 11
"28449" 31 11
"28450" 31 4
"28451" 31 9
"28452" 31 2
"28453" 31 2
"28454" 31 2
"28455" 31 3
"28456" 31 3
"28457" 31 12
"28458" 31 12
"28459" 31 6
"28460" 31 6
"28461" 31 3
"28462" 31 8
"28463" 31 8
"28464" 31 3
"28465" 31 10
"28466" 31 10
"28467" 31 10
"28468" 31 10
"28469" 32 4
"28470" 32 13
"28471" 32 6
"28472" 32 6
"28473" 32 11
"28474" 32 8
"28475" 32 2
"28476" 32 2
"28477" 32 2
"28478" 32 2
"28479" 32 2
"28480" 32 2
"28481" 32 3
"28482" 32 3
"28483" 32 3
"28484" 32 4
"28485" 32 10
"28486" 32 7
"28487" 32 9
"28488" 32 9
"28489" 32 5
"28490" 32 7
"28491" 32 9
"28492" 32 10
"28493" 32 10
"28494" 32 10
"28495" 32 10
"28496" 32 11
"28497" 32 7
"28498" 32 9
"28499" 32 10
"28500" 32 10
"28501" 32 10
"28502" 32 10
"28503" 32 10
"28504" 32 11
"28505" 32 11
"28506" 33 12
"28507" 33 13
"28508" 33 12
"28509" 33 8
"28510" 33 12
"28511" 33 3
"28512" 33 8
"28513" 33 8
"28514" 33 13
"28515" 33 10
"28516" 33 8
"28517" 33 10
"28518" 33 3
"28519" 33 9
"28520" 33 13
"28521" 33 8
"28522" 33 10
"28523" 33 10
"28524" 33 10
"28525" 33 6
"28526" 33 9
"28527" 33 10
"28528" 33 10
"28529" 33 9
"28530" 34 2
"28531" 34 2
"28532" 34 3
"28533" 34 2
"28534" 34 10
"28535" 34 10
"28536" 34 8
"28537" 34 11
"28538" 34 12
"28539" 34 10
"28540" 34 10
"28541" 34 12
"28542" 34 13
"28543" 34 19.5
"28544" 34 5.2
"28545" 34 10
"28546" 34 10
"28547" 34 10
"28548" 34 10
"28549" 34 12
"28550" 34 13
"28551" 34 19.5
"28552" 34 5.2
"28553" 35 8
"28554" 35 6
"28555" 35 3
"28556" 35 9
"28557" 35 12
"28558" 35 3
"28559" 35 25
"28560" 35 14
"28561" 35 9
"28562" 35 10
"28563" 35 10
"28564" 35 11
"28565" 35 12
"28566" 35 18
"28567" 35 17
"28568" 35 10
"28569" 35 11
"28570" 35 12
"28571" 35 18
"28572" 36 11
"28573" 36 10
"28574" 36 15
"28575" 36 19
"28576" 36 11
"28577" 36 5
"28578" 36 11
"28579" 36 11
"28580" 36 4.5
"28581" 36 11
"28582" 36 11
"28583" 36 4.5
"28584" 37 14
"28585" 37 13
"28586" 37 3
"28587" 37 4
"28588" 37 8
"28589" 37 7
"28590" 37 9
"28591" 37 10
"28592" 37 14
"28593" 37 13
"28594" 37 10
"28595" 37 11
"28596" 37 7
"28597" 37 9
"28598" 37 10
"28599" 37 11
"28600" 37 7
"28601" 38 14
"28602" 38 10
"28603" 38 11
"28604" 38 11
"28605" 38 13
"28606" 38 6
"28607" 38 13
"28608" 38 8
"28609" 38 10
"28610" 38 7
"28611" 38 9
"28612" 38 9
"28613" 38 10
"28614" 38 4
"28615" 38 9
"28616" 38 9
"28617" 38 9
"28618" 38 5
"28619" 38 7.5
"28620" 38 11
"28621" 38 15
"28622" 38 9
"28623" 38 9
"28624" 38 9
"28625" 38 7
"28626" 38 7.5
"28627" 38 11
"28628" 39 7
"28629" 39 12
"28630" 39 7
"28631" 39 14
"28632" 39 3
"28633" 39 15
"28634" 39 12
"28635" 39 13
"28636" 39 12
"28637" 39 12
"28638" 39 13
"28639" 39 13
"28640" 39 14
"28641" 39 13
"28642" 39 12
"28643" 39 12
"28644" 39 13
"28645" 39 13
"28646" 39 14
"28647" 40 15
"28648" 40 7
"28649" 40 12
"28650" 40 12
"28651" 40 7
"28652" 40 9
"28653" 40 11
"28654" 40 12
"28655" 40 11
"28656" 40 14.5
"28657" 40 12
"28658" 40 14.5
"28659" 40 11
"28660" 40 12
"28661" 40 11
"28662" 41 12
"28663" 41 10
"28664" 41 3
"28665" 41 4
"28666" 41 12
"28667" 41 10.5
"28668" 42 10
"28669" 42 8
"28670" 42 14
"28671" 42 10
"28672" 42 13
"28673" 42 9
"28674" 42 17
"28675" 42 16
"28676" 42 12
"28677" 42 12
"28678" 42 7.5
"28679" 42 11
"28680" 42 6
"28681" 42 10.5
"28682" 42 6
"28683" 42 12
"28684" 42 12
"28685" 42 7.5
"28686" 42 11
"28687" 43 7
"28688" 43 9
"28689" 43 10
"28690" 43 12
"28691" 43 8
"28692" 43 14
"28693" 43 13
"28694" 43 13
"28695" 43 13
"28696" 43 17
"28697" 43 17
"28698" 43 5.5
"28699" 43 15
"28700" 43 5.5
"28701" 43 14
"28702" 43 13
"28703" 43 13
"28704" 43 13
"28705" 43 17
"28706" 43 17
"28707" 44 18
"28708" 44 10
"28709" 44 12
"28710" 44 16
"28711" 44 15
"28712" 44 10
"28713" 44 10
"28714" 44 10
"28715" 44 10
"28716" 44 17
"28717" 44 7
"28718" 44 10
"28719" 44 10
"28720" 44 10
"28721" 44 10
"28722" 44 17
"28723" 44 7
"28724" 45 4
"28725" 45 11
"28726" 45 11
"28727" 45 15
"28728" 45 13
"28729" 45 13
"28730" 45 13
"28731" 45 14
"28732" 45 18
"28733" 45 11
"28734" 45 18
"28735" 45 11
"28736" 45 18
"28737" 45 11
"28738" 45 13
"28739" 45 15
"28740" 45 13
"28741" 45 13
"28742" 45 14
"28743" 45 18
"28744" 46 16
"28745" 46 18
"28746" 46 19
"28747" 46 10
"28748" 46 13
"28749" 46 5
"28750" 46 12
"28751" 46 14.5
"28752" 46 21
"28753" 46 9
"28754" 46 12
"28755" 46 14.5
"28756" 46 21
"28757" 47 12
"28758" 47 5
"28759" 47 5
"28760" 47 5
"28761" 47 17
"28762" 47 17
"28763" 47 11
"28764" 47 17
"28765" 47 17
"28766" 47 18
"28767" 47 7.5
"28768" 47 10
"28769" 47 10
"28770" 47 16
"28771" 47 17
"28772" 47 10.5
"28773" 47 10.5
"28774" 47 20
"28775" 47 18
"28776" 47 10
"28777" 47 10
"28778" 47 16
"28779" 47 17
"28780" 48 12
"28781" 48 12
"28782" 48 4
"28783" 48 5
"28784" 48 15
"28785" 48 15
"28786" 48 10
"28787" 48 10
"28788" 48 15
"28789" 48 7
"28790" 48 9
"28791" 48 12
"28792" 48 17
"28793" 48 12
"28794" 48 12
"28795" 48 14
"28796" 48 12
"28797" 48 12
"28798" 48 15
"28799" 48 15
"28800" 48 10
"28801" 48 10
"28802" 48 15
"28803" 48 6
"28804" 48 9
"28805" 48 12
"28806" 48 17
"28807" 49 9.5
"28808" 49 14
"28809" 49 16
"28810" 49 16.2
"28811" 49 17
"28812" 49 17
"28813" 49 18
"28814" 49 19
"28815" 49 10
"28816" 49 11
"28817" 49 5.5
"28818" 49 7
"28819" 49 9.5
"28820" 49 15.2
"28821" 49 12
"28822" 49 13
"28823" 49 20
"28824" 49 20
"28825" 49 9.5
"28826" 49 14
"28827" 49 16
"28828" 49 16.2
"28829" 49 17
"28830" 49 17
"28831" 49 19
"28832" 50 13
"28833" 50 16
"28834" 50 13
"28835" 50 14
"28836" 50 5
"28837" 50 11
"28838" 50 12
"28839" 50 11
"28840" 50 13
"28841" 50 15.5
"28842" 50 16
"28843" 50 17
"28844" 50 17
"28845" 50 12
"28846" 50 15
"28847" 50 15
"28848" 50 17
"28849" 50 9.5
"28850" 50 12
"28851" 50 7
"28852" 50 11
"28853" 50 12
"28854" 50 13
"28855" 50 15.5
"28856" 50 16
"28857" 50 17
"28858" 50 17
"28859" 51 16
"28860" 51 10
"28861" 51 11
"28862" 51 12
"28863" 51 13
"28864" 51 16
"28865" 51 20
"28866" 51 8
"28867" 51 14
"28868" 51 14
"28869" 51 12
"28870" 51 8
"28871" 51 14
"28872" 51 14
"28873" 51 5
"28874" 51 18
"28875" 51 31
"28876" 51 12
"28877" 51 10
"28878" 51 11
"28879" 51 12
"28880" 51 13
"28881" 51 16
"28882" 51 20
"28883" 51 8
"28884" 51 14
"28885" 51 14
"28886" 52 16
"28887" 52 9
"28888" 52 11
"28889" 52 11
"28890" 52 12
"28891" 52 21
"28892" 52 10
"28893" 52 12
"28894" 52 18
"28895" 52 18
"28896" 52 11
"28897" 52 11
"28898" 52 11
"28899" 52 21
"28900" 52 10
"28901" 52 12
"28902" 53 20
"28903" 53 21
"28904" 53 12
"28905" 53 17
"28906" 53 20
"28907" 53 19
"28908" 53 17
"28909" 53 20
"28910" 53 21
"28911" 53 12
"28912" 53 17
"28913" 53 20
"28914" 54 10
"28915" 54 10
"28916" 54 11
"28917" 54 11
"28918" 54 15
"28919" 54 18
"28920" 54 23
"28921" 54 16
"28922" 54 19
"28923" 54 15
"28924" 54 20
"28925" 54 24
"28926" 54 10
"28927" 54 10
"28928" 54 10
"28929" 54 10
"28930" 54 18
"28931" 54 10
"28932" 54 10
"28933" 54 11
"28934" 54 11
"28935" 54 15
"28936" 54 18
"28937" 54 16
"28938" 54 19
"28939" 55 18
"28940" 55 14
"28941" 55 17
"28942" 55 20
"28943" 55 11
"28944" 55 20
"28945" 55 14
"28946" 56 12
"28947" 56 14.5
"28948" 56 18
"28949" 56 4
"28950" 56 10
"28951" 56 18
"28952" 56 14
"28953" 56 14.5
"28954" 56 18
"28955" 57 11
"28956" 57 12
"28957" 57 14.5
"28958" 57 18
"28959" 57 9
"28960" 57 9
"28961" 57 9
"28962" 57 9
"28963" 57 9
"28964" 57 17
"28965" 58 14
"28966" 58 17
"28967" 58 17
"28968" 58 19
"28969" 59 19
"28970" 61 15
"28971" 61 15
"28972" 41 13
"28973" 41 13
"28974" 66 7
"28975" 74 25
"28976" 11 8
"28977" 11 7
"28978" 12 3
"28979" 13 3
"28980" 14 11
"28981" 14 5
"28982" 14 7
"28983" 15 2
"28984" 15 3
"28985" 15 2
"28986" 15 2
"28987" 15 3
"28988" 15 10
"28989" 15 6
"28990" 15 4
"28991" 16 11
"28992" 16 12
"28993" 17 13
"28994" 19 14
"28995" 20 12
"28996" 21 19
"28997" 23 4
"28998" 23 16
"28999" 23 15
"29000" 24 10
"29001" 26 11
"29002" 26 9
"29003" 26 10
"29004" 28 23
"29005" 28 15
"29006" 29 16
"29007" 29 9
"29008" 29 9
"29009" 29 14
"29010" 30 13
"29011" 30 13
"29012" 35 18
"29013" 40 13
"29014" 41 8
"29015" 46 34
"29016" 46 18
"29017" 49 36
"29018" 53 11
"29019" 53 19
"29020" 57 18
"29021" 41 8
"29022" 57 22
"29023" 58 14
"29024" 58 14
"29025" 59 13
"29026" 59 17
"29027" 59 21
"29028" 64 11
"29029" 64 31
"29030" 66 36
"29031" 66 36
"29032" 12 11
"29033" 15 9
"29034" 17 9
"29035" 17 11
"29036" 18 11
"29037" 19 6
"29038" 19 8
"29039" 19 6
"29040" 20 8
"29041" 23 12
"29042" 24 20
"29043" 25 12
"29044" 26 15
"29045" 27 11
"29046" 29 8
"29047" 29 14
"29048" 33 16
"29049" 36 21
"29050" 36 27
"29051" 37 26
"29052" 38 17
"29053" 41 11
"29054" 44 34
"29055" 45 24
"29056" 45 28
"29057" 49 29
"29058" 52 33
"29059" 58 20
"29060" 58 27
"29061" 60 10
"29062" 63 16
"29063" 63 18
"29064" 72 20
"29065" 77 29
"29066" 79 53
"29067" 81 30
"29068" 96 27
"29069" 96 29
"29070" 104 22
"29071" 104 23
"29072" 104 23
"29073" 104 23
"29074" 104 24
"29075" 104 24
"29076" 104 25
"29077" 104 25
"29078" 104 28
"29079" 104 35
"29080" 104 35
"29081" 104 35
"29082" 104 35
"29083" 19 4
"29084" 21 5
"29085" 63 20
"29086" 18 8
"29087" 19 9
"29088" 19 5
"29089" 20 8
"29090" 21 7
"29091" 22 11
"29092" 22 9
"29093" 23 10
"29094" 23 6
"29095" 23 4
"29096" 24 9
"29097" 24 10
"29098" 25 11
"29099" 26 11
"29100" 26 12
"29101" 26 10
"29102" 26 12
"29103" 26 9
"29104" 27 13
"29105" 27 8
"29106" 27 13
"29107" 28 14
"29108" 28 12
"29109" 28 13
"29110" 28 13
"29111" 28 12.5
"29112" 29 11
"29113" 29 11
"29114" 29 11
"29115" 29 11
"29116" 29 6
"29117" 29 6
"29118" 29 14
"29119" 29 13
"29120" 29 11
"29121" 29 13
"29122" 29 14
"29123" 29 9.5
"29124" 29 10
"29125" 30 12
"29126" 30 12
"29127" 31 10
"29128" 31 14
"29129" 31 6
"29130" 31 9
"29131" 31 10
"29132" 31 9
"29133" 31 11.5
"29134" 31 12
"29135" 31 12
"29136" 31 12
"29137" 31 11
"29138" 31 9.5
"29139" 31 9.5
"29140" 31 12
"29141" 32 14
"29142" 32 11
"29143" 32 13
"29144" 32 13
"29145" 32 9.5
"29146" 32 12
"29147" 32 12
"29148" 32 10
"29149" 32 10
"29150" 32 12
"29151" 32 13
"29152" 33 12
"29153" 33 12
"29154" 33 11
"29155" 33 16
"29156" 33 16
"29157" 33 11
"29158" 33 17
"29159" 33 12
"29160" 33 17
"29161" 33 18
"29162" 33 9.5
"29163" 34 11
"29164" 34 9
"29165" 34 12
"29166" 34 10
"29167" 34 10
"29168" 34 11
"29169" 34 9
"29170" 34 11
"29171" 34 11
"29172" 34 13
"29173" 34 10
"29174" 34 10
"29175" 35 12
"29176" 35 17
"29177" 35 19
"29178" 35 16
"29179" 35 9.5
"29180" 35 11
"29181" 35 11
"29182" 35 13
"29183" 35 16
"29184" 35 11
"29185" 35 11.5
"29186" 35 11.5
"29187" 35 12
"29188" 35 11
"29189" 36 12
"29190" 36 10
"29191" 36 19
"29192" 36 13
"29193" 36 14
"29194" 36 10
"29195" 36 15
"29196" 36 15
"29197" 36 10
"29198" 36 11
"29199" 36 12
"29200" 36 16
"29201" 37 12
"29202" 37 10
"29203" 37 10
"29204" 37 15
"29205" 38 21
"29206" 38 10
"29207" 38 10
"29208" 38 10
"29209" 38 10
"29210" 38 12
"29211" 38 15
"29212" 38 18
"29213" 38 11
"29214" 38 10
"29215" 38 19
"29216" 38 18
"29217" 38 14
"29218" 39 10
"29219" 39 10
"29220" 39 11
"29221" 39 9
"29222" 39 12
"29223" 39 12
"29224" 40 12
"29225" 40 14
"29226" 40 10
"29227" 40 11
"29228" 40 11
"29229" 40 11
"29230" 40 14
"29231" 40 14
"29232" 40 18
"29233" 40 15
"29234" 41 11
"29235" 41 25
"29236" 41 8.5
"29237" 41 10
"29238" 41 10
"29239" 41 10
"29240" 41 11
"29241" 41 13
"29242" 41 16
"29243" 42 16
"29244" 42 9
"29245" 42 9
"29246" 42 12
"29247" 42 14
"29248" 42 21
"29249" 42 10
"29250" 42 10
"29251" 42 16
"29252" 42 18
"29253" 43 18
"29254" 43 17
"29255" 43 6
"29256" 44 14
"29257" 44 11
"29258" 44 12
"29259" 44 10
"29260" 44 10
"29261" 44 10
"29262" 44 17
"29263" 45 16
"29264" 45 20
"29265" 45 9
"29266" 45 10
"29267" 45 19
"29268" 46 13
"29269" 46 20
"29270" 47 14
"29271" 47 19
"29272" 48 22
"29273" 48 14
"29274" 48 14
"29275" 48 19
"29276" 50 14
"29277" 50 19
"29278" 50 19
"29279" 51 15
"29280" 51 15
"29281" 51 14
"29282" 51 19.5
"29283" 52 10
"29284" 52 15
"29285" 52 15
"29286" 52 15
"29287" 53 10
"29288" 53 17
"29289" 53 16
"29290" 53 14
"29291" 53 15
"29292" 55 9
"29293" 55 14
"29294" 55 16
"29295" 55 19
"29296" 55 17
"29297" 56 13
"29298" 56 17
"29299" 56 20
"29300" 56 18
"29301" 56 19
"29302" 57 16
"29303" 57 17
"29304" 59 16
"29305" 59 19
"29306" 59 19
"29307" 59 13
"29308" 59 19
"29309" 59 17
"29310" 60 11.5
"29311" 60 12
"29312" 61 11
"29313" 10 13
"29314" 12 1.5
"29315" 15 3
"29316" 15 3
"29317" 15 4
"29318" 15 4
"29319" 16 10
"29320" 16 4
"29321" 16 4
"29322" 16 4
"29323" 18 11
"29324" 18 9
"29325" 18 8
"29326" 18 10
"29327" 18 4
"29328" 19 9
"29329" 19 10
"29330" 19 4
"29331" 19 8
"29332" 20 4
"29333" 20 9
"29334" 20 10
"29335" 21 10
"29336" 21 10
"29337" 21 13
"29338" 21 3
"29339" 21 3
"29340" 21 12
"29341" 21 12
"29342" 21 5
"29343" 21 11
"29344" 21 13
"29345" 41 11
"29346" 22 12
"29347" 22 13
"29348" 22 10
"29349" 22 14
"29350" 22 11
"29351" 22 10
"29352" 23 12
"29353" 23 10
"29354" 23 10
"29355" 23 14
"29356" 23 13
"29357" 0.926 0.019
"29358" 23 11
"29359" 23 17
"29360" 23 15
"29361" 24 14
"29362" 24 10
"29363" 24 14
"29364" 24 12
"29365" 24 13
"29366" 24 11
"29367" 24 12
"29368" 24 13
"29369" 41 12
"29370" 24 15
"29371" 25 9
"29372" 25 18
"29373" 25 14
"29374" 25 22
"29375" 25 12
"29376" 25 3
"29377" 25 3
"29378" 25 7
"29379" 25 11
"29380" 26 12
"29381" 26 11
"29382" 27 12
"29383" 27 9
"29384" 27 14
"29385" 27 6
"29386" 27 20
"29387" 27 9
"29388" 27 9
"29389" 27 13
"29390" 27 17
"29391" 27 19
"29392" 27 17
"29393" 35 18
"29394" 28 15
"29395" 28 15
"29396" 28 20
"29397" 28 17
"29398" 28 14
"29399" 28 12
"29400" 29 17
"29401" 29 19
"29402" 29 20
"29403" 29 20
"29404" 29 19
"29405" 35 18
"29406" 30 14
"29407" 30 17
"29408" 30 19
"29409" 30 15
"29410" 30 15
"29411" 30 16
"29412" 30 20
"29413" 31 17
"29414" 31 17
"29415" 31 17
"29416" 31 15
"29417" 27 5
"29418" 31 19
"29419" 31 19
"29420" 31 17
"29421" 32 17
"29422" 32 18
"29423" 32 14
"29424" 32 17
"29425" 32 19
"29426" 32 20
"29427" 32 17
"29428" 32 19
"29429" 36 16
"29430" 33 23
"29431" 33 18
"29432" 33 16
"29433" 33 12
"29434" 33 12
"29435" 33 14
"29436" 33 15
"29437" 33 21
"29438" 33 15
"29439" 33 21
"29440" 33 21
"29441" 33 19
"29442" 33 15
"29443" 33 12
"29444" 34 18
"29445" 34 15
"29446" 34 18
"29447" 34 14
"29448" 34 14
"29449" 34 5
"29450" 34 20
"29451" 34 17
"29452" 34 12
"29453" 34 17
"29454" 35 19
"29455" 35 11
"29456" 35 10
"29457" 35 18
"29458" 36 17
"29459" 36 18
"29460" 36 19
"29461" 36 13
"29462" 36 13
"29463" 36 10
"29464" 36 13
"29465" 27 9
"29466" 36 16
"29467" 36 19
"29468" 37 18
"29469" 37 22
"29470" 37 15
"29471" 37 17
"29472" 38 15
"29473" 38 10
"29474" 38 18
"29475" 38 16
"29476" 39 18
"29477" 42 17
"29478" 39 10
"29479" 39 20
"29480" 39 19
"29481" 40 22
"29482" 40 22
"29483" 40 16
"29484" 40 19
"29485" 41 26
"29486" 41 13
"29487" 41 17
"29488" 42 19
"29489" 34 10
"29490" 43 25
"29491" 43 13
"29492" 43 23
"29493" 44 22
"29494" 45 14
"29495" 45 20
"29496" 46 20
"29497" 46 14
"29498" 46 19
"29499" 47 26
"29500" 47 15
"29501" 36 18
"29502" 47 18
"29503" 48 15
"29504" 48 26
"29505" 55 30
"29506" 55 20
"29507" 56 14
"29508" 59 28
"29509" 59 22
"29510" 59 22
"29511" 59 23
"29512" 60 30
"29513" 63 19
"29514" 63 19
"29515" 64 27
"29516" 64 32
"29517" 67 29
"29518" 67 27
"29519" 69 31
"29520" 70 35
"29521" 71 32
"29522" 71 32
"29523" 73 28
"29524" 75 22
"29525" 77 29
"29526" 78 30
"29527" 78 32
"29528" 79 12
"29529" 79 23
"29530" 79 22
"29531" 79 23
"29532" 79 33
"29533" 82 35
"29534" 84 36
"29535" 85 33
"29536" 93 33
"29537" 94 21
"29538" 94 22
"29539" 94 22
"29540" 94 22
"29541" 94 22
"29542" 94 22
"29543" 94 23
"29544" 94 24
"29545" 94 27
"29546" 94 22
"29547" 100 25
"29548" 100 25
"29549" 100 25
"29550" 100 25
"29551" 100 25
"29552" 100 25
"29553" 100 25
"29554" 100 25
"29555" 103 19
"29556" 103 20
"29557" 103 21
"29558" 103 21
"29559" 103 22
"29560" 103 22
"29561" 103 23
"29562" 103 23
"29563" 103 26
"29564" 103 29
"29565" 19 9
"29566" 27 3
"29567" 28 6
"29568" 76 20
"29569" 98 22
"29570" 98 23
"29571" 98 29
"29572" 55 18
"29573" 85 8
"29574" 90 15
"29575" 90 15
"29576" 90 15
"29577" 90 17
"29578" 90 19
"29579" 48 22
"29580" 48 14
"29581" 48 14
"29582" 48 16
"29583" 48 12
"29584" 52 6
"29585" 52 17
"29586" 53 13
"29587" 54 7
"29588" 54 10
"29589" 54 10
"29590" 54 10
"29591" 54 11
"29592" 54 11
"29593" 54 11
"29594" 54 11
"29595" 54 11
"29596" 54 12
"29597" 54 12
"29598" 58 10
"29599" 58 10
"29600" 58 12
"29601" 58 12
"29602" 58 13
"29603" 58 13
"29604" 58 14
"29605" 58 7
"29606" 58 7
"29607" 58 17
"29608" 58 7
"29609" 59 11
"29610" 59 12
"29611" 59 16
"29612" 59 16
"29613" 59 18
"29614" 59 15
"29615" 60 7
"29616" 60 7
"29617" 60 7
"29618" 60 8
"29619" 60 23
"29620" 60 23
"29621" 60 16
"29622" 60 17
"29623" 60 7
"29624" 61 17
"29625" 62 10
"29626" 62 11
"29627" 62 11
"29628" 62 14
"29629" 62 19
"29630" 62 19
"29631" 62 13
"29632" 64 21
"29633" 64 21
"29634" 66 18
"29635" 66 19
"29636" 66 19
"29637" 66 21
"29638" 66 22
"29639" 67 14
"29640" 67 13
"29641" 67 20
"29642" 67 15
"29643" 67 16
"29644" 67 16
"29645" 67 16
"29646" 67 19
"29647" 67 19
"29648" 68 20
"29649" 68 22
"29650" 68 23
"29651" 68 24
"29652" 68 18
"29653" 68 18
"29654" 68 18
"29655" 68 21
"29656" 68 23
"29657" 68 23
"29658" 69 18
"29659" 69 18
"29660" 69 18
"29661" 69 15
"29662" 70 20
"29663" 70 20
"29664" 70 20
"29665" 70 29
"29666" 70 18
"29667" 70 18
"29668" 70 18
"29669" 71 20
"29670" 71 20
"29671" 71 20
"29672" 71 21
"29673" 72 22
"29674" 72 22
"29675" 72 22
"29676" 72 30
"29677" 72 17
"29678" 72 17
"29679" 72 17
"29680" 72 17
"29681" 72 18
"29682" 72 20
"29683" 74 11
"29684" 74 11
"29685" 74 11
"29686" 74 12
"29687" 74 18
"29688" 74 18
"29689" 74 19
"29690" 74 19
"29691" 74 15
"29692" 74 15
"29693" 74 14
"29694" 76 18
"29695" 77 20
"29696" 77 20
"29697" 77 21
"29698" 77 21
"29699" 77 20
"29700" 77 23
"29701" 77 23
"29702" 77 27
"29703" 77 27
"29704" 78 22
"29705" 78 22
"29706" 78 22
"29707" 78 23
"29708" 78 25
"29709" 78 27
"29710" 78 20
"29711" 79 20
"29712" 79 20
"29713" 79 20
"29714" 79 22
"29715" 79 22
"29716" 79 22
"29717" 79 27
"29718" 79 18
"29719" 79 19
"29720" 79 19
"29721" 79 19
"29722" 79 20
"29723" 79 20
"29724" 80 19
"29725" 80 22
"29726" 80 22
"29727" 81 21
"29728" 81 22
"29729" 81 23
"29730" 81 25
"29731" 81 26
"29732" 83 24.5
